Sex	Exposure	Lower	Upper	SEER_Draw	NET	Stage	Rate
Female	Never	50	54	Lung	No	IV	3.1135587678275627
Female	Any	50	54	Lung	NET	I	0.5579594692246094
Female	Current	50	54	Lung	NET	I	2.3383062731758146
Female	Former	50	54	Lung	NET	I	0.6664074877449931
Female	Never	50	54	Lung	NET	I	0.09800110113896958
Female	Any	50	54	Lung	NET	II	0.21652158507223648
Female	Current	50	54	Lung	NET	II	0.9074024343667341
Female	Former	50	54	Lung	NET	II	0.25860589076671375
Female	Never	50	54	Lung	NET	II	0.038030278053928494
Female	Any	50	54	Lung	NET	III	2.669044923678915
Female	Current	50	54	Lung	NET	III	11.185480008251472
Female	Former	50	54	Lung	NET	III	3.1878149227204524
Female	Never	50	54	Lung	NET	III	0.4687963121647724
Female	Any	50	54	Lung	NET	IV	5.308942710905799
Female	Current	50	54	Lung	NET	IV	22.24880968879973
Female	Former	50	54	Lung	NET	IV	6.34081751399154
Female	Never	50	54	Lung	NET	IV	0.9324731638222854
Female	Any	50	54	Lymphoma	NotExpected	I	6.438283025732508
Female	Current	50	54	Lymphoma	NotExpected	I	6.438283025732508
Female	Former	50	54	Lymphoma	NotExpected	I	6.438283025732508
Female	Never	50	54	Lymphoma	NotExpected	I	6.438283025732508
Female	Any	50	54	Lymphoma	NotExpected	II	3.5241128140851625
Female	Current	50	54	Lymphoma	NotExpected	II	3.5241128140851625
Female	Former	50	54	Lymphoma	NotExpected	II	3.5241128140851625
Female	Never	50	54	Lymphoma	NotExpected	II	3.5241128140851625
Female	Any	50	54	Lymphoma	NotExpected	III	3.565528669806249
Female	Current	50	54	Lymphoma	NotExpected	III	3.565528669806249
Female	Former	50	54	Lymphoma	NotExpected	III	3.565528669806249
Female	Never	50	54	Lymphoma	NotExpected	III	3.565528669806249
Female	Any	50	54	Lymphoma	NotExpected	IV	6.125781568927947
Female	Current	50	54	Lymphoma	NotExpected	IV	6.125781568927947
Female	Former	50	54	Lymphoma	NotExpected	IV	6.125781568927947
Female	Never	50	54	Lymphoma	NotExpected	IV	6.125781568927947
Female	Any	50	54	Melanoma	NotExpected	I	24.5071408454771
Female	Current	50	54	Melanoma	NotExpected	I	24.5071408454771
Female	Former	50	54	Melanoma	NotExpected	I	24.5071408454771
Female	Never	50	54	Melanoma	NotExpected	I	24.5071408454771
Female	Any	50	54	Melanoma	NotExpected	II	2.563111259791919
Female	Current	50	54	Melanoma	NotExpected	II	2.563111259791919
Female	Former	50	54	Melanoma	NotExpected	II	2.563111259791919
Female	Never	50	54	Melanoma	NotExpected	II	2.563111259791919
Female	Any	50	54	Melanoma	NotExpected	III	1.746712858524863
Female	Current	50	54	Melanoma	NotExpected	III	1.746712858524863
Female	Former	50	54	Melanoma	NotExpected	III	1.746712858524863
Female	Never	50	54	Melanoma	NotExpected	III	1.746712858524863
Female	Any	50	54	Melanoma	NotExpected	IV	0.7936151900689052
Female	Current	50	54	Melanoma	NotExpected	IV	0.7936151900689052
Female	Former	50	54	Melanoma	NotExpected	IV	0.7936151900689052
Female	Never	50	54	Melanoma	NotExpected	IV	0.7936151900689052
Female	Any	50	54	Ovary	NotExpected	I	7.261048837968629
Female	Current	50	54	Ovary	NotExpected	I	7.261048837968629
Female	Former	50	54	Ovary	NotExpected	I	7.261048837968629
Female	Never	50	54	Ovary	NotExpected	I	7.261048837968629
Female	Any	50	54	Ovary	NotExpected	II	2.439743439680698
Female	Current	50	54	Ovary	NotExpected	II	2.439743439680698
Female	Former	50	54	Ovary	NotExpected	II	2.439743439680698
Female	Never	50	54	Ovary	NotExpected	II	2.439743439680698
Female	Any	50	54	Ovary	NotExpected	III	8.036801918948184
Female	Current	50	54	Ovary	NotExpected	III	8.036801918948184
Female	Former	50	54	Ovary	NotExpected	III	8.036801918948184
Female	Never	50	54	Ovary	NotExpected	III	8.036801918948184
Female	Any	50	54	Ovary	NotExpected	IV	4.732093793975282
Female	Current	50	54	Ovary	NotExpected	IV	4.732093793975282
Female	Former	50	54	Ovary	NotExpected	IV	4.732093793975282
Female	Never	50	54	Ovary	NotExpected	IV	4.732093793975282
Female	Any	50	54	Pancreas	No	I	0.5390175814989085
Female	Current	50	54	Pancreas	No	I	0.8311390874198902
Female	Former	50	54	Pancreas	No	I	0.5158794335709664
Female	Never	50	54	Pancreas	No	I	0.4776661421953392
Female	Any	50	54	Pancreas	No	II	2.348857636166777
Female	Current	50	54	Pancreas	No	II	3.6218250743771856
Female	Former	50	54	Pancreas	No	II	2.248029356509978
Female	Never	50	54	Pancreas	No	II	2.0815086634351645
Female	Any	50	54	Pancreas	No	III	0.8773789830237708
Female	Current	50	54	Pancreas	No	III	1.3528760328075584
Female	Former	50	54	Pancreas	No	III	0.8397161582943468
Female	Never	50	54	Pancreas	No	III	0.7775149613836543
Female	Any	50	54	Pancreas	No	IV	4.39869821982321
Female	Current	50	54	Pancreas	No	IV	6.782580290039688
Female	Former	50	54	Pancreas	No	IV	4.209877421403944
Female	Never	50	54	Pancreas	No	IV	3.898034649448096
Female	Any	50	54	Pancreas	NET	I	0.16576590092478588
Female	Current	50	54	Pancreas	NET	I	0.2556030162074434
Female	Former	50	54	Pancreas	NET	I	0.15865014799082697
Female	Never	50	54	Pancreas	NET	I	0.14689828517669162
Female	Any	50	54	Pancreas	NET	II	0.14054065513188366
Female	Current	50	54	Pancreas	NET	II	0.2167069050454411
Female	Former	50	54	Pancreas	NET	II	0.13450773416613587
Female	Never	50	54	Pancreas	NET	II	0.12454419830197765
Female	Any	50	54	Pancreas	NET	III	0.025225245792902203
Female	Current	50	54	Pancreas	NET	III	0.03889611116200226
Female	Former	50	54	Pancreas	NET	III	0.024142413824691063
Female	Never	50	54	Pancreas	NET	III	0.022354086874713942
Female	Any	50	54	Pancreas	NET	IV	0.34594622801694447
Female	Current	50	54	Pancreas	NET	IV	0.5334323816503167
Female	Former	50	54	Pancreas	NET	IV	0.33109596102433453
Female	Never	50	54	Pancreas	NET	IV	0.3065703342817912
Female	Any	50	54	Prostate	NotExpected	I	0
Female	Current	50	54	Prostate	NotExpected	I	0
Female	Former	50	54	Prostate	NotExpected	I	0
Female	Never	50	54	Prostate	NotExpected	I	0
Female	Any	50	54	Prostate	NotExpected	II	0
Female	Current	50	54	Prostate	NotExpected	II	0
Female	Former	50	54	Prostate	NotExpected	II	0
Female	Never	50	54	Prostate	NotExpected	II	0
Female	Any	50	54	Prostate	NotExpected	III	0
Female	Current	50	54	Prostate	NotExpected	III	0
Female	Former	50	54	Prostate	NotExpected	III	0
Female	Never	50	54	Prostate	NotExpected	III	0
Female	Any	50	54	Prostate	NotExpected	IV	0
Female	Current	50	54	Prostate	NotExpected	IV	0
Female	Former	50	54	Prostate	NotExpected	IV	0
Female	Never	50	54	Prostate	NotExpected	IV	0
Female	Any	50	54	Sarcoma	NotExpected	I	3.6666196208648207
Female	Current	50	54	Sarcoma	NotExpected	I	3.6666196208648207
Female	Former	50	54	Sarcoma	NotExpected	I	3.6666196208648207
Female	Never	50	54	Sarcoma	NotExpected	I	3.6666196208648207
Female	Any	50	54	Sarcoma	NotExpected	II	1.5520083051279663
Female	Current	50	54	Sarcoma	NotExpected	II	1.5520083051279663
Female	Former	50	54	Sarcoma	NotExpected	II	1.5520083051279663
Female	Never	50	54	Sarcoma	NotExpected	II	1.5520083051279663
Female	Any	50	54	Sarcoma	NotExpected	III	1.746009343268962
Female	Current	50	54	Sarcoma	NotExpected	III	1.746009343268962
Female	Former	50	54	Sarcoma	NotExpected	III	1.746009343268962
Female	Never	50	54	Sarcoma	NotExpected	III	1.746009343268962
Female	Any	50	54	Sarcoma	NotExpected	IV	2.0855111600157046
Female	Current	50	54	Sarcoma	NotExpected	IV	2.0855111600157046
Female	Former	50	54	Sarcoma	NotExpected	IV	2.0855111600157046
Female	Never	50	54	Sarcoma	NotExpected	IV	2.0855111600157046
Female	Any	50	54	Stomach	No	I	1.3469376366311039
Female	Current	50	54	Stomach	No	I	2.054054362037491
Female	Former	50	54	Stomach	No	I	1.4752876633418441
Female	Never	50	54	Stomach	No	I	1.134836664109111
Female	Any	50	54	Stomach	No	II	0.5724484955682192
Female	Current	50	54	Stomach	No	II	0.8729731038659337
Female	Former	50	54	Stomach	No	II	0.6269972569202839
Female	Never	50	54	Stomach	No	II	0.4823055822463722
Female	Any	50	54	Stomach	No	III	0.6638478351967585
Female	Current	50	54	Stomach	No	III	1.0123553641470493
Female	Former	50	54	Stomach	No	III	0.7271060626470519
Female	Never	50	54	Stomach	No	III	0.5593123558823476
Female	Any	50	54	Stomach	No	IV	3.271134260389824
Female	Current	50	54	Stomach	No	IV	4.988417736376764
Female	Former	50	54	Stomach	No	IV	3.5828414681159075
Female	Never	50	54	Stomach	No	IV	2.756031898550698
Female	Any	50	54	Stomach	NET	I	0.10264818634341155
Female	Current	50	54	Stomach	NET	I	0.15653653827750855
Female	Former	50	54	Stomach	NET	I	0.11242955787887353
Female	Never	50	54	Stomach	NET	I	0.08648427529144119
Female	Any	50	54	Stomach	NET	II	0.0039480071670542904
Female	Current	50	54	Stomach	NET	II	0.006020636087596482
Female	Former	50	54	Stomach	NET	II	0.004324213764572059
Female	Never	50	54	Stomach	NET	II	0.0033263182804400457
Female	Any	50	54	Stomach	NET	III	0.007896014334108581
Female	Current	50	54	Stomach	NET	III	0.012041272175192965
Female	Former	50	54	Stomach	NET	III	0.008648427529144118
Female	Never	50	54	Stomach	NET	III	0.0066526365608800915
Female	Any	50	54	Stomach	NET	IV	0.03948007167054291
Female	Current	50	54	Stomach	NET	IV	0.060206360875964836
Female	Former	50	54	Stomach	NET	IV	0.043242137645720595
Female	Never	50	54	Stomach	NET	IV	0.033263182804400465
Female	Any	50	54	Thyroid	NotExpected	I	21.84218573707774
Female	Current	50	54	Thyroid	NotExpected	I	21.84218573707774
Female	Former	50	54	Thyroid	NotExpected	I	21.84218573707774
Female	Never	50	54	Thyroid	NotExpected	I	21.84218573707774
Female	Any	50	54	Thyroid	NotExpected	II	4.39031579756955
Female	Current	50	54	Thyroid	NotExpected	II	4.39031579756955
Female	Former	50	54	Thyroid	NotExpected	II	4.39031579756955
Female	Never	50	54	Thyroid	NotExpected	II	4.39031579756955
Female	Any	50	54	Thyroid	NotExpected	III	7.0376324662036795
Female	Current	50	54	Thyroid	NotExpected	III	7.0376324662036795
Female	Former	50	54	Thyroid	NotExpected	III	7.0376324662036795
Female	Never	50	54	Thyroid	NotExpected	III	7.0376324662036795
Female	Any	50	54	Thyroid	NotExpected	IV	2.5780342764797934
Female	Current	50	54	Thyroid	NotExpected	IV	2.5780342764797934
Female	Former	50	54	Thyroid	NotExpected	IV	2.5780342764797934
Female	Never	50	54	Thyroid	NotExpected	IV	2.5780342764797934
Female	Any	50	54	Urothelial Tract	No	I	0.19063234606633572
Female	Current	50	54	Urothelial Tract	No	I	0.19063234606633572
Female	Former	50	54	Urothelial Tract	No	I	0.19063234606633572
Female	Never	50	54	Urothelial Tract	No	I	0.19063234606633572
Female	Any	50	54	Urothelial Tract	No	II	0.08065214641268052
Female	Current	50	54	Urothelial Tract	No	II	0.08065214641268052
Female	Former	50	54	Urothelial Tract	No	II	0.08065214641268052
Female	Never	50	54	Urothelial Tract	No	II	0.08065214641268052
Female	Any	50	54	Urothelial Tract	No	III	0.13197623958438628
Female	Current	50	54	Urothelial Tract	No	III	0.13197623958438628
Female	Former	50	54	Urothelial Tract	No	III	0.13197623958438628
Female	Never	50	54	Urothelial Tract	No	III	0.13197623958438628
Female	Any	50	54	Urothelial Tract	No	IV	0.26395247916877257
Female	Current	50	54	Urothelial Tract	No	IV	0.26395247916877257
Female	Former	50	54	Urothelial Tract	No	IV	0.26395247916877257
Female	Never	50	54	Urothelial Tract	No	IV	0.26395247916877257
Female	Any	50	54	Urothelial Tract	NET	I	0
Female	Current	50	54	Urothelial Tract	NET	I	0
Female	Former	50	54	Urothelial Tract	NET	I	0
Female	Never	50	54	Urothelial Tract	NET	I	0
Female	Any	50	54	Urothelial Tract	NET	II	0
Female	Current	50	54	Urothelial Tract	NET	II	0
Female	Former	50	54	Urothelial Tract	NET	II	0
Female	Never	50	54	Urothelial Tract	NET	II	0
Female	Any	50	54	Urothelial Tract	NET	III	0
Female	Current	50	54	Urothelial Tract	NET	III	0
Female	Former	50	54	Urothelial Tract	NET	III	0
Female	Never	50	54	Urothelial Tract	NET	III	0
Female	Any	50	54	Urothelial Tract	NET	IV	0
Female	Current	50	54	Urothelial Tract	NET	IV	0
Female	Former	50	54	Urothelial Tract	NET	IV	0
Female	Never	50	54	Urothelial Tract	NET	IV	0
Female	Any	50	54	Uterus	No	I	32.36654078523786
Female	Current	50	54	Uterus	No	I	32.36654078523786
Female	Former	50	54	Uterus	No	I	32.36654078523786
Female	Never	50	54	Uterus	No	I	32.36654078523786
Female	Any	50	54	Uterus	No	II	2.773129648453727
Female	Current	50	54	Uterus	No	II	2.773129648453727
Female	Former	50	54	Uterus	No	II	2.773129648453727
Female	Never	50	54	Uterus	No	II	2.773129648453727
Female	Any	50	54	Uterus	No	III	5.506174637074352
Female	Current	50	54	Uterus	No	III	5.506174637074352
Female	Former	50	54	Uterus	No	III	5.506174637074352
Female	Never	50	54	Uterus	No	III	5.506174637074352
Female	Any	50	54	Uterus	No	IV	2.2884696704716703
Female	Current	50	54	Uterus	No	IV	2.2884696704716703
Female	Former	50	54	Uterus	No	IV	2.2884696704716703
Female	Never	50	54	Uterus	No	IV	2.2884696704716703
Female	Any	50	54	Uterus	NET	I	0.006843212422894104
Female	Current	50	54	Uterus	NET	I	0.006843212422894104
Female	Former	50	54	Uterus	NET	I	0.006843212422894104
Female	Never	50	54	Uterus	NET	I	0.006843212422894104
Female	Any	50	54	Uterus	NET	II	0.006843212422894104
Female	Current	50	54	Uterus	NET	II	0.006843212422894104
Female	Former	50	54	Uterus	NET	II	0.006843212422894104
Female	Never	50	54	Uterus	NET	II	0.006843212422894104
Female	Any	50	54	Uterus	NET	III	0.006843212422894104
Female	Current	50	54	Uterus	NET	III	0.006843212422894104
Female	Former	50	54	Uterus	NET	III	0.006843212422894104
Female	Never	50	54	Uterus	NET	III	0.006843212422894104
Female	Any	50	54	Uterus	NET	IV	0.03421606211447052
Female	Current	50	54	Uterus	NET	IV	0.03421606211447052
Female	Former	50	54	Uterus	NET	IV	0.03421606211447052
Female	Never	50	54	Uterus	NET	IV	0.03421606211447052
Female	Any	55	59	Anus	NotExpected	I	1.367938058037439
Female	Current	55	59	Anus	NotExpected	I	1.367938058037439
Female	Former	55	59	Anus	NotExpected	I	1.367938058037439
Female	Never	55	59	Anus	NotExpected	I	1.367938058037439
Female	Any	55	59	Anus	NotExpected	II	2.035454223815158
Female	Current	55	59	Anus	NotExpected	II	2.035454223815158
Female	Former	55	59	Anus	NotExpected	II	2.035454223815158
Female	Never	55	59	Anus	NotExpected	II	2.035454223815158
Female	Any	55	59	Anus	NotExpected	III	2.2187861285005877
Female	Current	55	59	Anus	NotExpected	III	2.2187861285005877
Female	Former	55	59	Anus	NotExpected	III	2.2187861285005877
Female	Never	55	59	Anus	NotExpected	III	2.2187861285005877
Female	Any	55	59	Anus	NotExpected	IV	0.5876022586071472
Female	Current	55	59	Anus	NotExpected	IV	0.5876022586071472
Female	Former	55	59	Anus	NotExpected	IV	0.5876022586071472
Female	Never	55	59	Anus	NotExpected	IV	0.5876022586071472
Female	Any	55	59	Bladder	No	I	1.947750075538032
Female	Current	55	59	Bladder	No	I	4.381611904640082
Female	Former	55	59	Bladder	No	I	2.662671849742819
Female	Never	55	59	Bladder	No	I	1.1234902319589952
Female	Any	55	59	Bladder	No	II	1.0335840781396322
Female	Current	55	59	Bladder	No	II	2.3251259789950542
Female	Former	55	59	Bladder	No	II	1.4129611718508404
Female	Never	55	59	Bladder	No	II	0.5961861484602703
Female	Any	55	59	Bladder	No	III	0.41178648531459444
Female	Current	55	59	Bladder	No	III	0.9263450115518144
Female	Former	55	59	Bladder	No	III	0.5629327377891794
Female	Never	55	59	Bladder	No	III	0.23752436193636262
Female	Any	55	59	Bladder	No	IV	1.2188879965311994
Female	Current	55	59	Bladder	No	IV	2.74198123419337
Female	Former	55	59	Bladder	No	IV	1.6662809038559707
Female	Never	55	59	Bladder	No	IV	0.7030721113316333
Female	Any	55	59	Bladder	NET	I	0
Female	Current	55	59	Bladder	NET	I	0
Female	Former	55	59	Bladder	NET	I	0
Female	Never	55	59	Bladder	NET	I	0
Female	Any	55	59	Bladder	NET	II	0.026440671948127933
Female	Current	55	59	Bladder	NET	II	0.059480302134039514
Female	Former	55	59	Bladder	NET	II	0.03614572206607016
Female	Never	55	59	Bladder	NET	II	0.015251359521548592
Female	Any	55	59	Bladder	NET	III	0.007554477699465124
Female	Current	55	59	Bladder	NET	III	0.016994372038297005
Female	Former	55	59	Bladder	NET	III	0.010327349161734332
Female	Never	55	59	Bladder	NET	III	0.004357531291871027
Female	Any	55	59	Bladder	NET	IV	0.018886194248662808
Female	Current	55	59	Bladder	NET	IV	0.04248593009574251
Female	Former	55	59	Bladder	NET	IV	0.025818372904335828
Female	Never	55	59	Bladder	NET	IV	0.010893828229677565
Female	Any	55	59	Breast	NotExpected	I	129.25899075986723
Female	Current	55	59	Breast	NotExpected	I	129.25899075986723
Female	Former	55	59	Breast	NotExpected	I	129.25899075986723
Female	Never	55	59	Breast	NotExpected	I	129.25899075986723
Female	Any	55	59	Breast	NotExpected	II	90.89571167022115
Female	Current	55	59	Breast	NotExpected	II	90.89571167022115
Female	Former	55	59	Breast	NotExpected	II	90.89571167022115
Female	Never	55	59	Breast	NotExpected	II	90.89571167022115
Female	Any	55	59	Breast	NotExpected	III	31.235287110643952
Female	Current	55	59	Breast	NotExpected	III	31.235287110643952
Female	Former	55	59	Breast	NotExpected	III	31.235287110643952
Female	Never	55	59	Breast	NotExpected	III	31.235287110643952
Female	Any	55	59	Breast	NotExpected	IV	15.830772883597788
Female	Current	55	59	Breast	NotExpected	IV	15.830772883597788
Female	Former	55	59	Breast	NotExpected	IV	15.830772883597788
Female	Never	55	59	Breast	NotExpected	IV	15.830772883597788
Female	Any	55	59	Cervix	No	I	4.513450339878485
Female	Current	55	59	Cervix	No	I	6.8935334773063675
Female	Former	55	59	Cervix	No	I	5.442263271557659
Female	Never	55	59	Cervix	No	I	3.6281755143717724
Female	Any	55	59	Cervix	No	II	1.8819770121573611
Female	Current	55	59	Cervix	No	II	2.874402188986323
Female	Former	55	59	Cervix	No	II	2.269264886041834
Female	Never	55	59	Cervix	No	II	1.5128432573612227
Female	Any	55	59	Cervix	No	III	2.9526860343913084
Female	Current	55	59	Cervix	No	III	4.5097294737487825
Female	Former	55	59	Cervix	No	III	3.5603127424332497
Female	Never	55	59	Cervix	No	III	2.373541828288833
Female	Any	55	59	Cervix	No	IV	2.470866974386032
Female	Current	55	59	Cervix	No	IV	3.7738321956056753
Female	Former	55	59	Cervix	No	IV	2.979341207057112
Female	Never	55	59	Cervix	No	IV	1.986227471371408
Female	Any	55	59	Cervix	NET	I	0.029152535737679515
Female	Current	55	59	Cervix	NET	I	0.04452557709131115
Female	Former	55	59	Cervix	NET	I	0.03515177138787723
Female	Never	55	59	Cervix	NET	I	0.023434514258584817
Female	Any	55	59	Cervix	NET	II	0.020823239812628225
Female	Current	55	59	Cervix	NET	II	0.03180398363665082
Female	Former	55	59	Cervix	NET	II	0.02510840813419802
Female	Never	55	59	Cervix	NET	II	0.016738938756132013
Female	Any	55	59	Cervix	NET	III	0.016658591850102582
Female	Current	55	59	Cervix	NET	III	0.025443186909320663
Female	Former	55	59	Cervix	NET	III	0.02008672650735842
Female	Never	55	59	Cervix	NET	III	0.013391151004905613
Female	Any	55	59	Cervix	NET	IV	0.09578690313808984
Female	Current	55	59	Cervix	NET	IV	0.14629832472859378
Female	Former	55	59	Cervix	NET	IV	0.11549867741731089
Female	Never	55	59	Cervix	NET	IV	0.07699911827820727
Female	Any	55	59	Colon/Rectum	No	I	13.338359264344755
Female	Current	55	59	Colon/Rectum	No	I	17.981361029515742
Female	Former	55	59	Colon/Rectum	No	I	14.289823334714496
Female	Never	55	59	Colon/Rectum	No	I	11.908186112262081
Female	Any	55	59	Colon/Rectum	No	II	12.524221586287027
Female	Current	55	59	Colon/Rectum	No	II	16.883826975532017
Female	Former	55	59	Colon/Rectum	No	II	13.417610841482398
Female	Never	55	59	Colon/Rectum	No	II	11.181342367901998
Female	Any	55	59	Colon/Rectum	No	III	16.08871038400092
Female	Current	55	59	Colon/Rectum	No	III	21.689092652300143
Female	Former	55	59	Colon/Rectum	No	III	17.23636502169548
Female	Never	55	59	Colon/Rectum	No	III	14.363637518079566
Female	Any	55	59	Colon/Rectum	No	IV	13.317267614654142
Female	Current	55	59	Colon/Rectum	No	IV	17.95292750480114
Female	Former	55	59	Colon/Rectum	No	IV	14.267227156133357
Female	Never	55	59	Colon/Rectum	No	IV	11.889355963444464
Female	Any	55	59	Colon/Rectum	NET	I	0.22001355277543372
Female	Current	55	59	Colon/Rectum	NET	I	0.29659893285501737
Female	Former	55	59	Colon/Rectum	NET	I	0.23570776120928533
Female	Never	55	59	Colon/Rectum	NET	I	0.19642313434107112
Female	Any	55	59	Colon/Rectum	NET	II	0.03666892546257229
Female	Current	55	59	Colon/Rectum	NET	II	0.04943315547583623
Female	Former	55	59	Colon/Rectum	NET	II	0.039284626868214226
Female	Never	55	59	Colon/Rectum	NET	II	0.03273718905684519
Female	Any	55	59	Colon/Rectum	NET	III	0.13037840164470146
Female	Current	55	59	Colon/Rectum	NET	III	0.17576233058075102
Female	Former	55	59	Colon/Rectum	NET	III	0.13967867330920614
Female	Never	55	59	Colon/Rectum	NET	III	0.11639889442433844
Female	Any	55	59	Colon/Rectum	NET	IV	0.3381689792659444
Female	Current	55	59	Colon/Rectum	NET	IV	0.455883544943823
Female	Former	55	59	Colon/Rectum	NET	IV	0.3622915588957534
Female	Never	55	59	Colon/Rectum	NET	IV	0.3019096324131278
Female	Any	55	59	Esophagus	No	I	0.5238650911244811
Female	Current	55	59	Esophagus	No	I	1.2284953194132628
Female	Former	55	59	Esophagus	No	I	0.7197537283150648
Female	Never	55	59	Esophagus	No	I	0.28905772221488535
Female	Any	55	59	Esophagus	No	II	0.6984867881659748
Female	Current	55	59	Esophagus	No	II	1.6379937592176836
Female	Former	55	59	Esophagus	No	II	0.9596716377534196
Female	Never	55	59	Esophagus	No	II	0.3854102962865138
Female	Any	55	59	Esophagus	No	III	0.7290455851482363
Female	Current	55	59	Esophagus	No	III	1.7096559861834575
Female	Former	55	59	Esophagus	No	III	1.0016572719051318
Female	Never	55	59	Esophagus	No	III	0.40227199674904884
Female	Any	55	59	Esophagus	No	IV	1.0477301822489622
Female	Current	55	59	Esophagus	No	IV	2.4569906388265257
Female	Former	55	59	Esophagus	No	IV	1.4395074566301296
Female	Never	55	59	Esophagus	No	IV	0.5781154444297707
Female	Any	55	59	Esophagus	NET	I	0.003777238849732562
Female	Current	55	59	Esophagus	NET	I	0.008857853531033917
Female	Former	55	59	Esophagus	NET	I	0.005189660068770461
Female	Never	55	59	Esophagus	NET	I	0.00208420083083151
Female	Any	55	59	Esophagus	NET	II	0
Female	Current	55	59	Esophagus	NET	II	0
Female	Former	55	59	Esophagus	NET	II	0
Female	Never	55	59	Esophagus	NET	II	0
Female	Any	55	59	Esophagus	NET	III	0
Female	Current	55	59	Esophagus	NET	III	0
Female	Former	55	59	Esophagus	NET	III	0
Female	Never	55	59	Esophagus	NET	III	0
Female	Any	55	59	Esophagus	NET	IV	0.011331716549197686
Female	Current	55	59	Esophagus	NET	IV	0.026573560593101748
Female	Former	55	59	Esophagus	NET	IV	0.01556898020631138
Female	Never	55	59	Esophagus	NET	IV	0.006252602492494529
Female	Any	55	59	Gallbladder	No	I	0.920409207549552
Female	Current	55	59	Gallbladder	No	I	0.920409207549552
Female	Former	55	59	Gallbladder	No	I	0.920409207549552
Female	Never	55	59	Gallbladder	No	I	0.920409207549552
Female	Any	55	59	Gallbladder	No	II	1.335815133080766
Female	Current	55	59	Gallbladder	No	II	1.335815133080766
Female	Former	55	59	Gallbladder	No	II	1.335815133080766
Female	Never	55	59	Gallbladder	No	II	1.335815133080766
Female	Any	55	59	Gallbladder	No	III	0.3746798544007026
Female	Current	55	59	Gallbladder	No	III	0.3746798544007026
Female	Former	55	59	Gallbladder	No	III	0.3746798544007026
Female	Never	55	59	Gallbladder	No	III	0.3746798544007026
Female	Any	55	59	Gallbladder	No	IV	1.796019736855542
Female	Current	55	59	Gallbladder	No	IV	1.796019736855542
Female	Former	55	59	Gallbladder	No	IV	1.796019736855542
Female	Never	55	59	Gallbladder	No	IV	1.796019736855542
Female	Any	55	59	Gallbladder	NET	I	0.006799029929518613
Female	Current	55	59	Gallbladder	NET	I	0.006799029929518613
Female	Former	55	59	Gallbladder	NET	I	0.006799029929518613
Female	Never	55	59	Gallbladder	NET	I	0.006799029929518613
Female	Any	55	59	Gallbladder	NET	II	0.027196119718074452
Female	Current	55	59	Gallbladder	NET	II	0.027196119718074452
Female	Former	55	59	Gallbladder	NET	II	0.027196119718074452
Female	Never	55	59	Gallbladder	NET	II	0.027196119718074452
Female	Any	55	59	Gallbladder	NET	III	0
Female	Current	55	59	Gallbladder	NET	III	0
Female	Former	55	59	Gallbladder	NET	III	0
Female	Never	55	59	Gallbladder	NET	III	0
Female	Any	55	59	Gallbladder	NET	IV	0.03399514964759306
Female	Current	55	59	Gallbladder	NET	IV	0.03399514964759306
Female	Former	55	59	Gallbladder	NET	IV	0.03399514964759306
Female	Never	55	59	Gallbladder	NET	IV	0.03399514964759306
Female	Any	55	59	Head and Neck	No	I	4.55695818416894
Female	Current	55	59	Head and Neck	No	I	13.640701128808466
Female	Former	55	59	Head and Neck	No	I	4.530833590487617
Female	Never	55	59	Head and Neck	No	I	2.410017867280648
Female	Any	55	59	Head and Neck	No	II	2.4177943817385503
Female	Current	55	59	Head and Neck	No	II	7.237373971695222
Female	Former	55	59	Head and Neck	No	II	2.4039334040259748
Female	Never	55	59	Head and Neck	No	II	1.2786879808648803
Female	Any	55	59	Head and Neck	No	III	2.678448794639732
Female	Current	55	59	Head and Neck	No	III	8.017611314368684
Female	Former	55	59	Head and Neck	No	III	2.6630935107797042
Female	Never	55	59	Head and Neck	No	III	1.4165391014785662
Female	Any	55	59	Head and Neck	No	IV	6.687133903395841
Female	Current	55	59	Head and Neck	No	IV	20.01712354996745
Female	Former	55	59	Head and Neck	No	IV	6.648797221543959
Female	Never	55	59	Head and Neck	No	IV	3.536594266778702
Female	Any	55	59	Head and Neck	NET	I	0.01269152253510141
Female	Current	55	59	Head and Neck	NET	I	0.03799053201152608
Female	Former	55	59	Head and Neck	NET	I	0.012618763282980394
Female	Never	55	59	Head and Neck	NET	I	0.0067121081292448904
Female	Any	55	59	Head and Neck	NET	II	0.00846101502340094
Female	Current	55	59	Head and Neck	NET	II	0.025327021341017386
Female	Former	55	59	Head and Neck	NET	II	0.008412508855320262
Female	Never	55	59	Head and Neck	NET	II	0.004474738752829927
Female	Any	55	59	Head and Neck	NET	III	0.00846101502340094
Female	Current	55	59	Head and Neck	NET	III	0.025327021341017386
Female	Former	55	59	Head and Neck	NET	III	0.008412508855320262
Female	Never	55	59	Head and Neck	NET	III	0.004474738752829927
Female	Any	55	59	Head and Neck	NET	IV	0.07614913521060845
Female	Current	55	59	Head and Neck	NET	IV	0.22794319206915648
Female	Former	55	59	Head and Neck	NET	IV	0.07571257969788237
Female	Never	55	59	Head and Neck	NET	IV	0.04027264877546934
Female	Any	55	59	Kidney	NotExpected	I	13.327064776233678
Female	Current	55	59	Kidney	NotExpected	I	17.72611461304186
Female	Former	55	59	Kidney	NotExpected	I	15.781960107095333
Female	Never	55	59	Kidney	NotExpected	I	11.436202976156038
